Date	heure	t	Tu	I	G	tm	tau	ta	p	Vc	Ac	Tc	Tcf	Dich	e	T	Tf	Ach	Vm	Am	T 1051	Ieff	Ambient	5V	T1	T2	E	T surf	T IR	T IRa	Fth	Fthc	Fthmoy	Fthmin	Ebullition	C(€)	e1	e2
24/08/2013	16:15	67,5	80	0,275	0,4	15	20	2	30	4	2	78,084808	78,267063	0	-0,374837	77,9791	78,6419	0	0,2092	0,1222	77,9791	0	38,8281	5,083023	46,01022	28,874058	-0,768362	25,29	25,39	29,47	-24,552521	0	-18,146675	0	0	0,024641	0	0
24/08/2013	16:16	68	80	0,275	0,4	15	20	2	30	4	2	78,132095	78,309849	1,625743	0,492649	78,0076	77,8172	1	0,057	-0,1522	78,0076	4,434955	38,8203	5,047164	45,198956	28,874058	-0,768362	25,39	25,37	29,45	-24,566771	0	-18,193537	0	0	0,024811	0	0
24/08/2013	16:16	68,5	80	0,275	0,4	15	20	2	30	4	2	78,178213	78,351579	0,118402	0,035879	78,0545	78,3157	1	0,0938	0,0368	78,0545	2,392001	38,8672	5,871922	46,126114	28,874058	-0,813559	25,37	25,15	29,47	-24,590221	0	-18,23989	0	0	0,024923	0	0
24/08/2013	16:17	69	80	0,275	0,4	15	20	2	30	4	2	78,223194	78,392279	2,526741	0,765679	78,0278	77,6266	1	-0,0534	-0,1472	78,0278	4,352826	38,9141	5,047164	44,619483	28,874058	-0,768362	25,15	25,39	29,47	-24,576871	0	-18,28548	0	0	0,025126	1	0
24/08/2013	16:18	69,5	80	0,275	0,4	15	20	2	30	4	2	78,267063	78,431974	8,25	4,580474	77,5519	73,8515	1	-0,9518	-0,8984	77,5519	4,178303	38,9063	5,065093	44,619483	28,874058	-0,764595	25,39	25,43	29,49	-24,338921	0	-18,328719	0	0	0,025529	5	0
24/08/2013	16:18	70	80	0,275	0,4	15	20	2	30	4	2	78,309849	78,470689	0	-0,797611	77,5311	79,2683	0	-0,0416	0,9102	77,5311	0	38,9219	5,029234	44,735377	28,747418	-0,779661	25,43	25,37	29,51	-24,391841	0	-18,37172	0	0	0,025639	-1	0
24/08/2013	16:18	70,5	80	0,275	0,4	15	20	2	30	4	2	78,351579	78,508447	0	-0,095853	77,6411	78,6043	0	0,22	0,2616	77,6411	0	38,9609	5,047164	44,735377	28,874058	-0,772128	25,37	25,41	29,51	-24,383521	0	-18,414056	0	0	0,025748	0	0
24/08/2013	16:19	71	80	0,275	0,4	15	20	2	30	4	2	78,392279	78,545274	0	-2,677926	78,088	81,2232	0	0,8938	0,6738	78,088	0	38,9375	5,083023	46,126114	28,874058	-0,757062	25,41	25,49	29,51	-24,606971	0	-18,457363	0	0	0,025858	-3	0
24/08/2013	16:19	71,5	80	0,275	0,4	15	20	2	30	4	2	78,431974	78,581191	0,095671	0,028991	78,3382	78,5522	1	0,5004	-0,3934	78,3382	1,498851	38,9297	5,836063	45,77843	28,874058	-0,757062	25,49	25,51	29,53	-24,732071	0	-18,500938	0	0	0,025969	0	0
24/08/2013	16:20	72	80	0,275	0,4	15	20	2	30	4	2	78,470689	78,616222	0	-0,850578	78,5748	79,4668	0	0,4732	-0,0272	78,5748	0	38,9453	5,065093	44,967167	28,747418	-0,772128	25,51	25,41	29,51	-24,913691	0	-18,545164	0	0	0,026078	-1	0
24/08/2013	16:20	72,5	80	0,275	0,4	15	20	2	30	4	2	78,508447	78,650387	0,479778	0,145387	78,6722	78,505	1	0,1948	-0,2784	78,6722	4,558148	38,9688	4,957516	45,430746	28,874058	-0,749529	25,41	25,55	29,53	-24,899071	0	-18,588684	0	0	0,026206	0	0
24/08/2013	16:21	73	80	0,275	0,4	15	20	2	30	4	2	78,545274	78,683709	8,25	3,487209	78,3293	75,1965	1	-0,6858	-0,8806	78,3293	4,270698	39,0313	5,047164	44,735377	28,874058	-0,749529	25,55	25,57	29,55	-24,727621	0	-18,630445	0	0	0,026615	3	0
24/08/2013	16:21	73,5	80	0,275	0,4	15	20	2	30	4	2	78,581191	78,716209	1,199579	0,363509	78,1795	78,3527	1	-0,2996	0,3862	78,1795	4,434955	38,9922	5,029234	44,967167	28,874058	-0,772128	25,57	25,43	29,53	-24,652721	0	-18,671136	0	0	0,02677	0	0
24/08/2013	16:22	74	80	0,275	0,4	15	20	2	30	4	2	78,616222	78,747906	0	-0,030794	78,1795	78,7787	0	0	0,2996	78,1795	0	38,9922	5,029234	45,430746	28,874058	-0,798493	25,43	25,29	29,53	-24,652721	0	-18,711281	0	0	0,02688	0	0
24/08/2013	16:22	74,5	80	0,275	0,4	15	20	2	30	4	2	78,650387	78,77882	0	-3,82238	78,6708	82,6012	0	0,9826	0,9826	78,6708	0	39,0781	5,100952	45,198956	28,874058	-0,787194	25,29	25,37	29,55	-24,898371	0	-18,752528	0	0	0,026989	-4	0
24/08/2013	16:23	75	80	0,275	0,4	15	20	2	30	4	2	78,683709	78,808971	1,696104	0,513971	78,8474	78,295	1	0,3532	-0,6294	78,8474	4,434955	39,0703	5,083023	45,083062	28,874058	-0,745763	25,37	25,59	29,55	-24,986671	0	-18,793814	0	0	0,027163	1	0
24/08/2013	16:23	75,5	80	0,275	0,4	15	20	2	30	4	2	78,716209	78,838378	2,933956	0,889078	78,8261	77,9493	1	-0,0426	-0,3958	78,8261	4,352826	39,0859	5,011305	46,126114	28,874058	-0,749529	25,59	25,57	29,55	-24,976021	0	-18,834486	0	0	0,027381	1	0
24/08/2013	16:24	76	80	0,275	0,4	15	20	2	30	4	2	78,747906	78,867058	2,907162	0,880958	78,7233	77,9861	1	-0,2056	-0,163	78,7233	4,352826	39,0938	5,047164	46,357904	28,874058	-0,764595	25,57	25,49	29,55	-24,924621	0	-18,874291	0	0	0,027598	1	0
24/08/2013	16:25	76,5	80	0,275	0,4	15	20	2	30	4	2	78,77882	78,895031	6,634751	2,010531	78,4733	76,8845	1	-0,5	-0,2944	78,4733	4,270698	39,1016	5,100952	46,242009	28,874058	-0,772128	25,49	25,45	29,55	-24,799621	0	-18,912767	0	0	0,027949	2	0
24/08/2013	16:25	77	80	0,275	0,4	15	20	2	30	4	2	78,808971	78,922312	0	-2,871188	78,7311	81,7935	0	0,5156	1,0156	78,7311	0	39,1016	5,065093	46,01022	28,874058	-0,79096	25,45	25,37	29,57	-24,928521	0	-18,951579	0	0	0,028058	-3	0
24/08/2013	16:25	77,5	80	0,275	0,4	15	20	2	30	4	2	78,838378	78,948921	0	-0,319679	78,9054	79,2686	0	0,3486	-0,167	78,9054	0	39,0547	5,083023	45,77843	28,874058	-0,794727	25,37	25,35	29,57	-25,015671	0	-18,990451	0	0	0,028168	0	0
24/08/2013	16:26	78	80	0,275	0,4	15	20	2	30	4	2	78,867058	78,974872	0	-4,042928	79,4398	83,0178	0	1,0688	0,7202	79,4398	0	39,0469	5,047164	44,967167	28,874058	-0,79096	25,35	25,35	29,55	-25,282871	0	-19,03053	0	0	0,028277	-4	0
24/08/2013	16:26	78,5	80	0,275	0,4	15	20	2	30	4	2	78,895031	79,000182	0	-3,089118	79,9717	82,0893	0	1,0638	-0,005	79,9717	0	39,0391	5,047164	46,589694	28,874058	-0,753296	25,35	25,57	29,57	-25,548821	0	-19,071785	0	0	0,028387	-3	0
24/08/2013	16:27	79	80	0,275	0,4	15	20	2	30	4	2	78,922312	79,024868	1,196804	0,362668	80,0626	78,6622	1	0,1818	-0,882	80,0626	4,47602	39,0938	5,047164	45,314851	28,874058	-0,794727	25,57	25,35	29,57	-25,594271	0	-19,112807	0	0	0,028542	0	0
24/08/2013	16:27	79,5	80	0,275	0,4	15	20	2	30	4	2	78,948921	79,048944	0	-1,071256	80,1094	80,1202	0	0,0936	-0,0882	80,1094	0	39,1406	5,065093	46,473799	28,874058	-0,764595	25,35	25,53	29,59	-25,617671	0	-19,153462	0	0	0,028652	-1	0
24/08/2013	16:28	80	80	0,275	0,4	15	20	2	30	4	2	78,974872	79,072426	0	-0,378174	80,057	79,4506	0	-0,1048	-0,1984	80,057	0	39,125	5,029234	46,126114	28,747418	-0,753296	25,53	25,57	29,57	-25,654791	0	-19,193843	0	0	0,028761	0	0
24/08/2013	16:28	80,5	80	0,275	0,4	15	20	2	30	4	2	79,000182	79,095328	0	-0,839172	80,0201	79,9345	0	-0,0738	0,031	80,0201	0	39,125	5,065093	45,77843	28,874058	-0,772128	25,57	25,49	29,59	-25,573021	0	-19,233221	0	0	0,028871	-1	0
