Date	heure	t	Tu	I	G	tm	tau	ta	p	Vc	Ac	Tc	Tcf	Dich	e	T	Tf	Ach	Vm	Am	T 1051	Ieff	Ambient	5V	T1	T2	E	T surf	T IR	T IRa	Fth	Fthc	Fthmoy	Fthmin	Ebullition	C(€)	e1	e2
25/02/2014	10:43	59	80	0,275	0,4	15	20	2	30	4	2	76,714092	77,026788	1,6064	0,486788	75,1492	76,54	1	0,3954	0,3	75,1492	4,393891	49,9297	5,029234	49,371168	88,268503	-0,218456	21,75	22,01	23,17	6,559651	0	4,345668	0	0	0,044037	0	0
25/02/2014	10:44	59,5	80	0,275	0,4	15	20	2	30	4	2	76,795222	77,100197	4,307809	1,305397	75,3088	75,7948	1	0,3192	-0,0762	75,3088	4,311762	50,0156	5,029234	48,907589	88,521784	-0,256121	22,01	21,81	23,17	6,606492	0	4,364509	0	0	0,044304	1	0
25/02/2014	10:44	60	80	0,275	0,4	15	20	2	30	4	2	76,874348	77,171793	8,25	2,511293	75,3077	74,6605	1	-0,0022	-0,3214	75,3077	4,260432	50,125	5,083023	49,255273	88,268503	-0,20339	21,81	22,09	23,17	6,480401	0	4,381995	0	0	0,044713	3	0
25/02/2014	10:45	60,5	80	0,275	0,4	15	20	2	30	4	2	76,951521	77,241622	6,937662	2,102322	75,2885	75,1393	1	-0,0384	-0,0362	75,2885	4,229633	50,1797	5,083023	48,907589	88,268503	-0,248588	22,09	21,85	23,17	6,490001	0	4,399274	0	0	0,045072	2	0
25/02/2014	10:45	61	80	0,275	0,4	15	20	2	30	4	2	77,026788	77,309726	4,792017	1,452126	75,3432	75,8576	1	0,1094	0,1478	75,3432	4,270698	50,2344	5,083023	48,791694	88,775065	-0,199623	21,85	22,13	23,19	6,715933	0	4,418109	0	0	0,045355	1	0
25/02/2014	10:46	61,5	80	0,275	0,4	15	20	2	30	4	2	77,100197	77,376149	5,179513	1,569549	75,419	75,8066	1	0,1516	0,0422	75,419	4,270698	50,2734	5,065093	48,096325	89,281628	-0,218456	22,13	22,05	23,21	6,931314	0	4,438376	0	0	0,045653	2	0
25/02/2014	10:46	62	80	0,275	0,4	15	20	2	30	4	2	77,171793	77,440933	0	-2,319767	75,9351	79,7607	0	1,0322	0,8806	75,9351	0	50,2734	5,047164	49,371168	89,78819	-0,241055	22,05	21,93	23,21	6,926545	0	4,458282	0	0	0,045762	-2	0
25/02/2014	10:47	62,5	80	0,275	0,4	15	20	2	30	4	2	77,241622	77,504116	6,795743	2,059316	76,11	75,4448	1	0,3498	-0,6824	76,11	4,229633	50,4141	5,065093	49,371168	90,168112	-0,222222	21,93	22,03	23,21	7,029056	0	4,478685	0	0	0,046116	2	0
25/02/2014	10:47	63	80	0,275	0,4	15	20	2	30	4	2	77,309726	77,56574	0	-0,42226	76,3964	77,988	0	0,5728	0,223	76,3964	0	50,5234	5,047164	49,255273	90,294753	-0,20339	22,03	22,13	23,21	6,949176	0	4,498137	0	0	0,046226	0	0
25/02/2014	10:48	63,5	80	0,275	0,4	15	20	2	30	4	2	77,376149	77,625842	0	-0,225958	76,6854	77,8518	0	0,578	0,0052	76,6854	0	50,6719	5,029234	48,328115	90,168112	-0,199623	22,13	22,17	23,23	6,741356	0	4,515663	0	0	0,046335	0	0
25/02/2014	10:48	64	80	0,275	0,4	15	20	2	30	4	2	77,440933	77,68446	7,313658	2,21626	76,6786	75,4682	1	-0,0136	-0,5916	76,6786	4,229633	50,8125	5,083023	48,21222	89,78819	-0,199623	22,17	22,19	23,25	6,554795	0	4,53147	0	0	0,046708	2	0
25/02/2014	10:49	64,5	80	0,275	0,4	15	20	2	30	4	2	77,504116	77,741631	5,357652	1,623531	76,6133	76,1181	1	-0,1306	-0,117	76,6133	4,188569	50,9297	5,083023	48,559904	89,78819	-0,210923	22,19	22,15	23,27	6,587445	0	4,547285	0	0	0,047008	2	0
25/02/2014	10:49	65	80	0,275	0,4	15	20	2	30	4	2	77,56574	77,79739	2,911888	0,88239	76,6178	76,915	1	0,009	0,1396	76,6178	4,352826	51,0078	5,029234	48,21222	89,534909	-0,233522	22,15	22,03	23,27	6,458554	0	4,561875	0	0	0,047225	1	0
25/02/2014	10:50	65,5	80	0,275	0,4	15	20	2	30	4	2	77,625842	77,851773	7,52919	2,281573	76,5034	75,5702	1	-0,2288	-0,2378	76,5034	4,229633	51,1094	5,065093	48,559904	89,534909	-0,207156	22,03	22,19	23,29	6,515754	0	4,576677	0	0	0,047606	2	0
25/02/2014	10:50	66	80	0,275	0,4	15	20	2	30	4	2	77,68446	77,904813	3,533352	1,070713	76,4893	76,8341	1	-0,0282	0,2006	76,4893	4,270698	51,2031	5,047164	48,675799	89,534909	-0,188324	22,19	22,33	23,33	6,522804	0	4,591309	0	0	0,047843	1	0
25/02/2014	10:51	66,5	80	0,275	0,4	15	20	2	30	4	2	77,741631	77,956543	5,223052	1,582743	76,4702	76,3738	1	-0,0382	-0,01	76,4702	4,270698	51,3281	5,065093	48,675799	89,78819	-0,210923	22,33	22,21	23,33	6,658995	0	4,60674	0	0	0,048143	2	0
25/02/2014	10:51	67	80	0,275	0,4	15	20	2	30	4	2	77,79739	78,006996	4,955928	1,501796	76,4656	76,5052	1	-0,0092	0,029	76,4656	4,311762	51,3594	5,083023	47,980431	89,534909	-0,214689	22,21	22,19	23,33	6,534654	0	4,621021	0	0	0,048434	2	0
25/02/2014	10:52	67,5	80	0,275	0,4	15	20	2	30	4	2	77,851773	78,056204	4,724952	1,431804	76,4812	76,6244	1	0,0312	0,0404	76,4812	4,270698	51,375	5,065093	47,980431	89,66155	-0,165725	22,19	22,45	23,33	6,590175	0	4,6355	0	0	0,048715	1	0
25/02/2014	10:52	68	80	0,275	0,4	15	20	2	30	4	2	77,904813	78,104196	5,561807	1,685396	76,4812	76,4188	1	0	-0,0312	76,4812	4,239899	51,375	5,065093	48,559904	90,041471	-0,19209	22,45	22,33	23,35	6,780136	0	4,651154	0	0	0,049025	2	0
25/02/2014	10:53	68,5	80	0,275	0,4	15	20	2	30	4	2	77,956543	78,151004	0	-2,552996	76,9504	80,704	0	0,9384	0,9384	76,9504	0	51,4844	5,029234	48,675799	90,674674	-0,146893	22,33	22,59	23,37	6,862137	0	4,667176	0	0	0,049134	-3	0
25/02/2014	10:53	69	80	0,275	0,4	15	20	2	30	4	2	78,006996	78,196656	1,110964	0,336656	77,26	77,86	1	0,6192	-0,3192	77,26	4,434955	51,5781	5,083023	49,602957	90,927956	-0,158192	22,59	22,53	23,37	6,833978	0	4,682764	0	0	0,049286	0	0
25/02/2014	10:54	69,5	80	0,275	0,4	15	20	2	30	4	2	78,056204	78,24118	3,145825	0,95328	77,4007	77,2879	1	0,2814	-0,3378	77,4007	4,311762	51,7188	5,047164	48,21222	90,801315	-0,131827	22,53	22,69	23,39	6,700308	0	4,697175	0	0	0,049511	1	0
25/02/2014	10:54	70	80	0,275	0,4	15	20	2	30	4	2	78,104196	78,284606	2,454559	0,743806	77,4788	77,5408	1	0,1562	-0,1252	77,4788	4,352826	51,7969	5,047164	49,487063	90,801315	-0,19209	22,69	22,37	23,39	6,661258	0	4,711105	0	0	0,049711	1	0
25/02/2014	10:55	70,5	80	0,275	0,4	15	20	2	30	4	2	78,151004	78,326959	1,646895	0,499059	77,5523	77,8279	1	0,147	-0,0092	77,5523	4,434955	51,9063	5,065093	49,255273	90,674674	-0,150659	22,37	22,59	23,39	6,561187	0	4,724134	0	0	0,049883	0	0
25/02/2014	10:55	71	80	0,275	0,4	15	20	2	30	4	2	78,196656	78,368267	2,50459	0,758967	77,5913	77,6093	1	0,078	-0,069	77,5913	4,352826	51,9453	5,029234	47,980431	90,294753	-0,184557	22,59	22,41	23,39	6,351726	0	4,735515	0	0	0,050085	1	0
25/02/2014	10:56	71,5	80	0,275	0,4	15	20	2	30	4	2	78,24118	78,408554	8,25	3,326754	77,3298	75,0818	1	-0,523	-0,601	77,3298	4,15777	52,0078	5,047164	47,864536	89,78819	-0,165725	22,41	22,53	23,41	6,229195	0	4,745888	0	0	0,050486	3	0
25/02/2014	10:56	72	80	0,275	0,4	15	20	2	30	4	2	78,284606	78,447847	6,878675	2,084447	77,1062	76,3634	1	-0,4472	0,0758	77,1062	4,229633	52	5,065093	47,864536	89,78819	-0,146893	22,53	22,65	23,43	6,340995	0	4,756889	0	0	0,050843	2	0
25/02/2014	10:57	72,5	80	0,275	0,4	15	20	2	30	4	2	78,326959	78,48617	2,903241	0,87977	77,0624	77,6064	1	-0,0876	0,3596	77,0624	4,311762	51,9922	5,047164	48,675799	89,66155	-0,146893	22,65	22,65	23,43	6,299575	0	4,767455	0	0	0,051059	1	0
25/02/2014	10:57	73	80	0,275	0,4	15	20	2	30	4	2	78,368267	78,523547	8,25	2,696247	76,9057	75,8273	1	-0,3134	-0,2258	76,9057	4,270698	52,0156	5,011305	47,980431	89,534909	-0,146893	22,65	22,63	23,41	6,314604	0	4,77798	0	0	0,051468	3	0
25/02/2014	10:58	73,5	80	0,275	0,4	15	20	2	30	4	2	78,408554	78,56	8,25	3,5718	76,623	74,9882	1	-0,5654	-0,252	76,623	4,229633	51,9844	5,047164	47,864536	89,78819	-0,124294	22,63	22,75	23,41	6,582595	0	4,790173	0	0	0,051874	4	0
25/02/2014	10:58	74	80	0,275	0,4	15	20	2	30	4	2	78,447847	78,595554	0,039448	0,011954	76,7152	78,5836	1	0,1844	0,7498	76,7152	0	51,9688	5,136811	48,21222	90,294753	-0,154426	22,75	22,57	23,39	6,789776	0	4,803594	0	0	0,051984	0	0
25/02/2014	10:59	74,5	80	0,275	0,4	15	20	2	30	4	2	78,48617	78,63023	0	-0,55927	77,0311	79,1895	0	0,6318	0,4474	77,0311	0	51,9609	5,065093	48,44401	90,801315	-0,158192	22,57	22,57	23,41	6,885108	0	4,81747	0	0	0,052093	-1	0
25/02/2014	10:59	75	80	0,275	0,4	15	20	2	30	4	2	78,523547	78,66405	6,811364	2,06405	77,1236	76,6	1	0,185	-0,4468	77,1236	4,270698	51,9453	5,065093	47,632746	91,181237	-0,177024	22,57	22,47	23,41	7,028818	0	4,832115	0	0	0,05245	2	0
25/02/2014	11:00	75,5	80	0,275	0,4	15	20	2	30	4	2	78,56	78,697034	0	-2,265866	77,5913	80,9629	0	0,9354	0,7504	77,5913	0	51,9453	5,047164	49,371168	91,307877	-0,199623	22,47	22,33	23,39	6,858289	0	4,845445	0	0	0,05256	-2	0
25/02/2014	11:00	76	80	0,275	0,4	15	20	2	30	4	2	78,595554	78,729205	8,25	2,896205	77,6038	75,833	1	0,025	-0,9104	77,6038	4,229633	51,9219	5,029234	47,632746	91,181237	-0,180791	22,33	22,43	23,39	6,788718	0	4,858146	0	0	0,052966	3	0
25/02/2014	11:01	76,5	80	0,275	0,4	15	20	2	30	4	2	78,63023	78,760581	3,055736	0,925981	77,635	77,8346	1	0,0624	0,0374	77,635	4,301496	51,9531	5,047164	47,748641	91,054596	-0,19209	22,43	22,37	23,39	6,709798	0	4,87017	0	0	0,053187	1	0
25/02/2014	11:01	77	80	0,275	0,4	15	20	2	30	4	2	78,66405	78,791182	2,608591	0,790482	77,6895	78,0007	1	0,109	0,0466	77,6895	4,34256	52,0078	5,011305	47,632746	90,927956	-0,158192	22,37	22,53	23,37	6,619228	0	4,881454	0	0	0,053393	1	0
25/02/2014	11:02	77,5	80	0,275	0,4	15	20	2	30	4	2	78,697034	78,821028	1,732922	0,525128	77,7811	78,2959	1	0,1832	0,0742	77,7811	4,393891	52,1016	5,065093	49,139378	91,307877	-0,165725	22,53	22,49	23,37	6,763389	0	4,893518	0	0	0,053567	1	0
25/02/2014	11:02	78	80	0,275	0,4	15	20	2	30	4	2	78,729205	78,850137	1,339262	0,405837	77,8955	78,4443	1	0,2288	0,0456	77,8955	4,424689	52,2188	5,029234	47,748641	91,054596	-0,13936	22,49	22,63	23,37	6,579548	0	4,904257	0	0	0,053727	0	0
25/02/2014	11:03	78,5	80	0,275	0,4	15	20	2	30	4	2	78,760581	78,878527	4,302629	1,303827	77,9107	77,5747	1	0,0304	-0,1984	77,9107	4,270698	52,2344	5,029234	48,44401	91,054596	-0,150659	22,63	22,59	23,39	6,571948	0	4,914812	0	0	0,053993	1	0
25/02/2014	11:03	79	80	0,275	0,4	15	20	2	30	4	2	78,791182	78,906216	1,997874	0,605416	77,9608	78,3008	1	0,1002	0,0698	77,9608	4,352826	52,3594	5,065093	49,023483	90,801315	-0,222222	22,59	22,21	23,39	6,420258	0	4,92428	0	0	0,054176	1	0
25/02/2014	11:04	79,5	80	0,275	0,4	15	20	2	30	4	2	78,821028	78,933222	8,25	5,294822	77,5028	73,6384	1	-0,916	-1,0162	77,5028	4,229633	52,4063	5,047164	48,096325	90,168112	-0,165725	22,21	22,49	23,37	6,332656	0	4,933083	0	0	0,054582	5	0
25/02/2014	11:04	80	80	0,275	0,4	15	20	2	30	4	2	78,850137	78,959561	0,056631	0,017161	77,4592	78,9424	1	-0,0872	0,8288	77,4592	0	52,3984	5,136811	48,675799	90,168112	-0,184557	22,49	22,41	23,39	6,354456	0	4,941911	0	0	0,054692	0	0
25/02/2014	11:05	80,5	80	0,275	0,4	15	20	2	30	4	2	78,878527	78,985249	8,25	2,508149	77,3307	76,4771	1	-0,257	-0,1698	77,3307	4,188569	52,4141	5,047164	47,632746	90,041471	-0,161959	22,41	22,49	23,35	6,355386	0	4,950636	0	0	0,055095	3	0
